Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-VSUD400CW20;Enlarge;240;127;200;2300;0.94 at 200;-40 to +175;0.19;87;TO-244;Two diodes common cathode;Not Isolated;image\modules\94576.png;Datasheet\modules\VS-VSUD400CW20\VS-VSUD400CW20.pdf;
