Part Number;Status;Description;Product Type;VINMin.(V);VINMax.(V);Package;Package Size(W, L, H)(mm);Image path;Datasheet part;3d model part
SiC634;Active;50 A power stage, 4.5 VINto 24 VIN, 5 V PWM with ZCD, PS4 mode;VRPower (DrMOS);4.5;24.0;PowerPAK MLP55-31L;5.0 x 5.0 x 0.75;76784;Datasheet/power-ics/SiC634\SiC634.pdf;
