Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
S10CK;Enlarge;800;10;0.87;300.0;;150;SMC (DO-214AB);Single;;Yes;image/diodes/88711.png;Datasheet/diodes/standard-recovery/S10CK/S10CK.pdf;Datasheet/diodes/standard-recovery/S10CK/S10CK.zip
