Part Number;Status;Description;Product Type;VINMin.(V);VINMax.(V);Package;Package Size(W, L, H)(mm);Image path;Datasheet part;3d model part
SiP32433B;Active;3.5 A, 78 mΩ, 2.8 V to 23 V, programmable OVP and current limit, active reverse blocking, auto retry on fault;Slew rate, current limit;2.8;28.0;DFN33-10L;3.0 x 3.0 x 0.9;63175;Datasheet/power-ics/SiP32433B\SiP32433B.pdf;
