Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;43.6;48.5;53.6;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;20.5;22.8;25.2;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;33.3;37.1;41.0;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;70.1;77.9;86.1;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;15.3;17.1;18.9;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;53.0;58.9;65.1;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;11.1;12.4;13.7;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;25.6;28.5;31.5;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;40.2;44.7;49.4;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;85.5;95.0;105.0;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;18.8;20.9;23.1;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;30.8;34.2;37.8;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;64.1;71.3;78.8;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;13.6;15.2;16.8;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;47.8;53.2;58.8;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;10.2;11.4;12.6;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;23.1;25.7;28.4;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;36.8;40.9;45.2;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;77.8;86.5;95.5;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;17.1;19.0;21.0;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;28.2;31.4;34.7;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;58.1;64.6;71.4;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
T15B12CA thru T15B100CA;Enlarge;PAR® TVS;1500;SMB (DO-214AA);Bidirectional;12.8;14.3;15.8;185;Yes;image/diodes/98551.png;Datasheet/diodes/tvs-protection/T15B12CA thru T15B100CA/T15B12CA thru T15B100CA.pdf;
