Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
Si4156DY;;Single;SO-8;N;30.0;20.0;;;;;;0.008;;;0.006;12.0;28.0;5.4;4.6;24.0;6.0;1.15;1.2;image/mosfets/68965.png;Datasheet\/mosfets/Si4156DY\Si4156DY.pdf;Datasheet\/mosfets/Si4156DY\Si4156DY.zip
