Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
SFH1617A;Enlarge;DIP-4;70;13;320.0;10;3.0, 2.3;-55 to +110;5000;UL, cUL, VDE, BSI, FIMKO, CQC;image/optocouplers/83552.png;Datasheet/optocouplers/opt-tran-output/SFH1617A/SFH1617A.pdf;Datasheet/optocouplers/opt-tran-output/SFH1617A/SFH1617A.zip
SFH1617A;Enlarge;DIP-4, 400 mil;70;13;320.0;10;3.0, 2.3;-55 to +110;5000;UL, cUL, VDE, BSI, FIMKO, CQC;image/optocouplers/83552.png;Datasheet/optocouplers/opt-tran-output/SFH1617A/SFH1617A.pdf;Datasheet/optocouplers/opt-tran-output/SFH1617A/SFH1617A.zip
SFH1617A;Enlarge;SMD-4;70;13;320.0;10;3.0, 2.3;-55 to +110;5000;UL, cUL, VDE, BSI, FIMKO, CQC;image/optocouplers/83552.png;Datasheet/optocouplers/opt-tran-output/SFH1617A/SFH1617A.pdf;Datasheet/optocouplers/opt-tran-output/SFH1617A/SFH1617A.zip
