Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);Package;Circuit Configuration;Isolation from Heatsink;Image path;Datasheet part;3d model part
VS-300CNQ045PbF;Enlarge;300;111;45.0;2400;0.61 at 150;-55 to +150;0.28;TO-244;Two diodes common cathode;Not Isolated;image\modules\94175.png;Datasheet\modules\VS-300CNQ045PbF\VS-300CNQ045PbF.pdf;
