Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
VY1100K31U2JQ6UV0;Enlarge;EMI Suppression Safety Capacitor, Ceramic Disc, Class X1, 760 VAC, Class Y1, 500 VAC;760  (X1) 500  (Y1);10.0;U2J;10 mm / 0.400 inch;Ammo;Inline Wire;image\capacitors\28537.png;Datasheet\capacitors\VY1100K31U2JQ6UV0\VY1100K31U2JQ6UV0.pdf;
