Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
CNY17;Enlarge;DIP-6;70;13;320.0;10;3, 2.3;-55 to +110;5000;UL, cUL, VDE, BSI, FIMKO, CQC;image/optocouplers\83606.png;Datasheet\optocouplers\CNY17\CNY17.pdf;Datasheet\optocouplers\CNY17\CNY17.zip
CNY17;Enlarge;DIP-6, 400 mil;70;13;320.0;10;3, 2.3;-55 to +110;5000;UL, cUL, VDE, BSI, FIMKO, CQC;image/optocouplers\83606.png;Datasheet\optocouplers\CNY17\CNY17.pdf;Datasheet\optocouplers\CNY17\CNY17.zip
CNY17;Enlarge;SMD-6;70;13;320.0;10;3, 2.3;-55 to +110;5000;UL, cUL, VDE, BSI, FIMKO, CQC;image/optocouplers\83606.png;Datasheet\optocouplers\CNY17\CNY17.pdf;Datasheet\optocouplers\CNY17\CNY17.zip
