Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
094 PME-SI;Enlarge;MAL209452221E3;220.0;200.0;Snap-In;Ø22x25;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
094 PME-SI;Enlarge;MAL209426391E3;390.0;400.0;Snap-In;Ø35x30;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
094 PME-SI;Enlarge;MAL209424681E3;680.0;420.0;Snap-In;Ø35x50;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
094 PME-SI;Enlarge;MAL209433102E3;1000.0;250.0;Snap-In;Ø30x45;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
094 PME-SI;Enlarge;MAL209453221E3;220.0;250.0;Snap-In;Ø22x30;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
094 PME-SI;Enlarge;MAL209424391E3;390.0;420.0;Snap-In;Ø35x35;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
094 PME-SI;Enlarge;MAL209427681E3;680.0;450.0;Snap-In;Ø35x60;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
094 PME-SI;Enlarge;MAL209456121E3;120.0;400.0;Snap-In;Ø22x30;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
094 PME-SI;Enlarge;MAL209456829E3;82.0;400.0;Snap-In;Ø22x25;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
094 PME-SI;Enlarge;MAL209446121E3;120.0;400.0;Snap-In;Ø25x25;+105 °C;2000;"""Large Can, 2-Terminal SI, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28382.png;Datasheet\capacitors\094 PME-SI\094 PME-SI.pdf;Datasheet\capacitors\094 PME-SI\094 PME-SI.zip
