Part Number;Package;Color;Dominant Wavelength Min. (nm)orColor Coordinate(x, y)(nm);Dominant Wavelength Typ. (nm)orColor Coordinate(x, y)(nm);Dominant Wavelength Max. (nm)orColor Coordinate(x, y)(nm);Luminous Intensity IVMin.(mcd);Luminous Intensity IVTyp.(mcd);Luminous Intensity IVMax.(mcd);IFforIV(mA);Luminous Flux ΦVMin.(mIm);Luminous Flux ΦVTyp.(mIm);Luminous Flux ΦVMax.(mIm);IFforΦV(mA);Forward Voltage, VFTyp.(V);Forward Voltage, VFMax.(V);Angle of Half Intensity(± °);Key Feature;Image path;Datasheet part;3d model part
VLMV3100;SMD PLCC-3;Red;612.0;620.0;625.0;2.8;12.0;;10;;;;;2.0;3.0;60;Bicolor;81347;Datasheet/leds/VLMV3100\VLMV3100.pdf;Datasheet/leds/VLMV3100\VLMV3100.zip
VLMV3100;SMD PLCC-3;Green;562.0;571.0;575.0;2.8;14.0;;10;;;;;2.1;3.0;60;Bicolor;81347;Datasheet/leds/VLMV3100\VLMV3100.pdf;Datasheet/leds/VLMV3100\VLMV3100.zip
