Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-128O064H-GPP3N00000;graphic;128 x 64 dots;60.50 x 37.00 x 2.15;57.01 x 28.91;-;0.40 x 0.40;0.43 x 0.43;1/64;SSD1309ZC;-;Yes;-;-;-;37913;Datasheet/displays/OLED-128O064H-GPP3N00000\OLED-128O064H-GPP3N00000.pdf;
