Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PEF220WN50136BG1;Enlarge;18000.0;500.0;R16;;;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WN50136BG1\PEF220WN50136BG1.pdf;
