Series;Type(V);Display Format;Outline Dimensions(W x H mm);Effective Viewing Area(W x H mm);Character Size(W x H mm);Dot Size(W x H mm);Dot Pitch(W x H mm);Driving Method (Duty);Built-In Controller;Process Color TN;Process Color STN Gray;Process Color STN Yellow;Process Color STN Blue;Process Color STN Color;BL None;BL LED;BL EL;BL CCFL;Image path;Datasheet part;3d model part
LCD-008N002A1-YGH-JT;Character;8 x 2 characters;58.0 x 32.0 x 13.2 max.;38.0 x 16.0;2.96 x 5.56;0.56 x 0.66;0.60 x 0.70;1/16;ST 7066 or equivalent;x;x;x;x;;x;x;x;;37473;Datasheet/displays/LCD-008N002A1-YGH-JT\LCD-008N002A1-YGH-JT.pdf;
