Series;Product Image;IF(AV)(A) at Ths/TC(°C);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VRRM(V);trr(µs);TJ(°C);VFM(V);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
VS-95PF(R)...(W) High Voltage Series;Enlarge;95 at 128;1700;1800;1600;;-55 to +150;1.4;DO-5 (DO-203AB);Single;image/diodes/93533.png;Datasheet/diodes/med-high-diodes/VS-95PF(R)...(W) High Voltage Series/VS-95PF(R)...(W) High Voltage Series.pdf;
VS-95PF(R)...(W) High Voltage Series;Enlarge;95 at 128;1700;1800;1400;;-55 to +150;1.4;DO-5 (DO-203AB);Single;image/diodes/93533.png;Datasheet/diodes/med-high-diodes/VS-95PF(R)...(W) High Voltage Series/VS-95PF(R)...(W) High Voltage Series.pdf;
