Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VF20120C-E3;Enlarge;120;2 x 10;0.64;120.0;;150;ITO-220AB;Common cathode;No;image/diodes\89117.png;Datasheet\diodes\VF20120C-E3\VF20120C-E3.pdf;
