Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
660R20AED33;Enlarge;High Voltage Ceramic DC Disc Capacitors With Axial Leads, 10 kVDC to 30 kVDC;20000;3300;Z5U;;;Individual;image\capacitors\22209.png;Datasheet\capacitors\660R20AED33\660R20AED33.pdf;Datasheet\capacitors\660R20AED33\660R20AED33.zip
