Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PD0100WH30136BH1;Enlarge;13000.0;300.0;R42;;;Individual;image\capacitors\22082.png;Datasheet\capacitors\PD0100WH30136BH1\PD0100WH30136BH1.pdf;Datasheet\capacitors\PD0100WH30136BH1\PD0100WH30136BH1.zip
