Part Number;Product Image;Device Type;Package Type;Package Form;Package Dimensions L x W x H(mm);Peak Wavelength λp(nm);Spectral Bandwidth(1)(nm);Output Current(2)(µA);Angle of Half Sensitivity φ;Photo Sensitive Area(mm2);Image path;Datasheet part;3d model part
VEMD4200FX01;Enlarge;Ambient Light Sensor;surface-mount;0805;2 x 1.25 x 0.7;540;400 to 660;0.07;55;0.42;image/photo-detectors\84950.png;Datasheet\photo-detectors\VEMD4200FX01\VEMD4200FX01.pdf;
