Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
S103Z59Y5VR83L0R;Enlarge;Ceramic Singlelayer DC Disc Capacitors (Straight Leads) Gap-Kap, 1 kVDC to 3 kVDC;3000;10000.0;Y5V;10 mm / 0.400 inch;Bulk;Straight;image\capacitors\28521.png;Datasheet\capacitors\S103Z59Y5VR83L0R\S103Z59Y5VR83L0R.pdf;
