Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSSP-HA;Enlarge;Holder;20.0 W x 13.65 H x 9.0 D;;;;;;;;;Presence sensors, proximity sensors;Leaded;image/ir-receiver-modules/82727.png;Datasheet\/ir-receiver-modules/TSSP-HA\TSSP-HA.pdf;Datasheet\/ir-receiver-modules/TSSP-HA\TSSP-HA.zip
