Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237135125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237136125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237111125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237139125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237138125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237115125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237112125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237116125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237116155;Polyester;DC;Radial Boxed;1,5µF;5;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237112155;Polyester;DC;Radial Boxed;1,5µF;5;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237115155;Polyester;DC;Radial Boxed;1,5µF;10;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237111155;Polyester;DC;Radial Boxed;1,5µF;10;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237135155;Polyester;DC;Radial Boxed;1,5µF;10;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237138155;Polyester;DC;Radial Boxed;1,5µF;10;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237139155;Polyester;DC;Radial Boxed;1,5µF;5;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237136155;Polyester;DC;Radial Boxed;1,5µF;5;Vdc;63;7.62;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237138105;Polyester;DC;Radial Boxed;1µF;10;Vdc;63;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237112105;Polyester;DC;Radial Boxed;1µF;5;Vdc;63;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237115105;Polyester;DC;Radial Boxed;1µF;10;Vdc;63;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237116105;Polyester;DC;Radial Boxed;1µF;5;Vdc;63;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237136105;Polyester;DC;Radial Boxed;1µF;5;Vdc;63;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237135105;Polyester;DC;Radial Boxed;1µF;10;Vdc;63;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237111105;Polyester;DC;Radial Boxed;1µF;10;Vdc;63;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237139105;Polyester;DC;Radial Boxed;1µF;5;Vdc;63;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237126104;Polyester;DC;Radial Boxed;100nF;5;Vdc;100;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237122104;Polyester;DC;Radial Boxed;100nF;5;Vdc;100;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237125104;Polyester;DC;Radial Boxed;100nF;10;Vdc;100;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
MKT371;Enlarge;MKT371 - Gen. Purpose 7,5mm Lead Space;BFC237121104;Polyester;DC;Radial Boxed;100nF;10;Vdc;100;7.5;image/capacitors\28109.png;Datasheet\capacitors\MKT371\MKT371.pdf;
