Part Number;Product Image;Package Type;Package Form;Package Dimensions (L x W x H)(mm);Peak Wavelength(nm);Radiant Intensity(mW/sr);Angle of Half Intensity(±°);Rise Time(ns);Radiant Power(mW);AEC-Qualified;Image path;Datasheet part;3d model part
VSMY385010X01;Enlarge;surface-mount;PLCC-2;3.5 x 2.8 x 1.75;850;12.0;60;7;;Yes;image/ir-emitting-diodes/84590.png;Datasheet\/ir-emitting-diodes/VSMY385010X01\VSMY385010X01.pdf;
