Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAT54-02V;Enlarge;Small Signal Schottky Diode;30.0;200.0;800 at 100;Yes;SOD-523;Single;image/diodes/85633.png;Datasheet/diodes/ss-schottky/BAT54-02V/BAT54-02V.pdf;
