Part Number;Image;Package;Color;Circuitry;IVminμcd;Typ. IVμcd;Max. IVμcd;at If(mA);Typ. Vf(V);Image path;Datasheet part;3d model part
TDSR0750-HI;Enlarge;7 mm;Red;Common anode;700.0;;2200.0;1;1.8;image/displays\81163.png;Datasheet\displays\TDSR0750-HI\TDSR0750-HI.pdf;Datasheet\displays\TDSR0750-HI\TDSR0750-HI.zip
