Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
T7;Enlarge;7 mm Diameter Miniature Single-Turn Cermet Trimmer;Through-hole;Single turn;10;2.2 M;image/trimmers/51015.png;Datasheet/trimmers/T7\T7.pdf;Datasheet\/trimmers/T7\T7.zip
