Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-U5FX60FA120;Enlarge;30;85;1200;150;2.91 at 30;-55 to +175;1.1;41;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\96946.png;Datasheet\modules\VS-U5FX60FA120\VS-U5FX60FA120.pdf;
