Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
GBPC25;Enlarge;25.0;1.1;300;50;150;GBPC-W;Quad;image/diodes\88612.png;Datasheet\diodes\GBPC25\GBPC25.pdf;Datasheet\diodes\GBPC25\GBPC25.zip
GBPC25;Enlarge;25.0;1.1;300;50;150;GBPC;Quad;image/diodes\88612.png;Datasheet\diodes\GBPC25\GBPC25.pdf;Datasheet\diodes\GBPC25\GBPC25.zip
