Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
SFH610A, SFH6106;Enlarge;DIP-4;70;13;500.0;10;3, 2.3;-55 to +100;4420 5300;UL, cUL, VDE, BSI, CQC, FIMKO;image/optocouplers\83666.png;Datasheet\optocouplers\SFH610A, SFH6106\SFH610A, SFH6106.pdf;Datasheet\optocouplers\SFH610A, SFH6106\SFH610A, SFH6106.zip
SFH610A, SFH6106;Enlarge;DIP-4, 400 mil;70;13;500.0;10;3, 2.3;-55 to +100;4420 5300;UL, cUL, VDE, BSI, CQC, FIMKO;image/optocouplers\83666.png;Datasheet\optocouplers\SFH610A, SFH6106\SFH610A, SFH6106.pdf;Datasheet\optocouplers\SFH610A, SFH6106\SFH610A, SFH6106.zip
SFH610A, SFH6106;Enlarge;SMD-4;70;13;500.0;10;3, 2.3;-55 to +100;4420 5300;UL, cUL, VDE, BSI, CQC, FIMKO;image/optocouplers\83666.png;Datasheet\optocouplers\SFH610A, SFH6106\SFH610A, SFH6106.pdf;Datasheet\optocouplers\SFH610A, SFH6106\SFH610A, SFH6106.zip
