Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
T18;Enlarge;"3/4"" Rectangular Multi-Turn Cermet Trimmer";Through-hole;Multi turn;10;5 M;image/trimmers/51027.png;Datasheet/trimmers/T18\T18.pdf;Datasheet\/trimmers/T18\T18.zip
