Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-096Y064A-BPP3N00000;graphic;96 x 64 dots;33.59 x 23.62 x 1.65;25.49 x 17.65;-;0.215 x 0.215;0.245 x 0.245;1/64;OLE D-0010;-;-;-;Yes;-;37837;Datasheet/displays/OLED-096Y064A-BPP3N00000\OLED-096Y064A-BPP3N00000.pdf;
