Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSSP4056SS1XB;Enlarge;Mold;6.0 W x 6.95 H x 5.6 D;56;;2.4;7.0;± 45;0.35;1 = OUT, 2 = GND, 3 = VS;;Presence sensors, fast proximity sensors;Leaded;image/ir-receiver-modules/82737.png;Datasheet\/ir-receiver-modules/TSSP4056SS1XB\TSSP4056SS1XB.pdf;Datasheet\/ir-receiver-modules/TSSP4056SS1XB\TSSP4056SS1XB.zip
