Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-016O002B-BPP5N00000;character;16 x 2 characters;53.0 x 20.0 x 7.6 (max.);36.0 x 10.0;1.67 x 2.84;0.30 x 0.32;0.34 x 0.36;1/16;OLED-0010;-;-;-;Yes;-;37793;Datasheet/displays/OLED-016O002B-BPP5N00000\OLED-016O002B-BPP5N00000.pdf;
