Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);Package;Circuit Configuration;Isolation from Heatsink;Image path;Datasheet part;3d model part
VS-303CNQ100PbF;Enlarge;300;138;100.0;2500;0.91 at 150;-55 to +175;0.28;TO-244;Two diodes common cathode;Not Isolated;image\modules\94177.png;Datasheet\modules\VS-303CNQ100PbF\VS-303CNQ100PbF.pdf;
