Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG221B;SPST x 4, Latch;13.0;18.0;7.0;18.0;90.0;5.0;550.0;20.0;-60.0;SO-16 (Narrow) AS;;;;71616;Datasheet//analog-switches/DG221B\DG221B.pdf;
DG221B;SPST x 4, Latch;13.0;18.0;7.0;18.0;90.0;5.0;550.0;20.0;-60.0;Plastic DIP-16;;;;71616;Datasheet//analog-switches/DG221B\DG221B.pdf;
