Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-U5FH240FA120;Enlarge;120;75;1200;665;1.99 at 120;-55 to +175;0.38;98;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\96896.png;Datasheet\modules\VS-U5FH240FA120\VS-U5FH240FA120.pdf;
