Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
MSP3V3, MSP5.0A;Enlarge;TRANSZORB® TVS;150;MicroSMP (DO-219AD);Unidirectional;5.0;6.4;7.07;150;Yes;image/diodes/88486.png;Datasheet/diodes/tvs-protection/MSP3V3, MSP5.0A/MSP3V3, MSP5.0A.pdf;Datasheet/diodes/tvs-protection/MSP3V3, MSP5.0A/MSP3V3, MSP5.0A.zip
MSP3V3, MSP5.0A;Enlarge;TRANSZORB® TVS;150;MicroSMP (DO-219AD);Unidirectional;3.3;4.1;5.1;150;Yes;image/diodes/88486.png;Datasheet/diodes/tvs-protection/MSP3V3, MSP5.0A/MSP3V3, MSP5.0A.pdf;Datasheet/diodes/tvs-protection/MSP3V3, MSP5.0A/MSP3V3, MSP5.0A.zip
