Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
S103Z59Y5VP6TK7R;Enlarge;Ceramic Singlelayer DC Disc Capacitors (Straight Leads) Gap-Kap, 1 kVDC to 3 kVDC;2000;10000.0;Y5V;7.5 mm / 0.300 inch;Reel;Outside Crimp;image\capacitors\28521.png;Datasheet\capacitors\S103Z59Y5VP6TK7R\S103Z59Y5VP6TK7R.pdf;
