Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
S221K25X7RP65L7R;Enlarge;Ceramic Singlelayer DC Disc Capacitors (Straight Leads) Gap-Kap, 1 kVDC to 3 kVDC;2000;220.0;X7R;7.5 mm / 0.300 inch;Bulk;Straight;image\capacitors\28521.png;Datasheet\capacitors\S221K25X7RP65L7R\S221K25X7RP65L7R.pdf;
