Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
AU2PG;Enlarge;400;2;1.13;30.0;75;175.0;SMPC (TO-277A);Single;Yes;image/diodes/89336.png;Datasheet/diodes/ultrafast-recovery/AU2PG/AU2PG.pdf;Datasheet/diodes/ultrafast-recovery/AU2PG/AU2PG.zip
