Series;Product Image;IF(AV)(A) at Ths/TC(°C);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VRRM(V);trr(µs);TJ(°C);VFM(V);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
VS-SD2000C..L Series;Enlarge;2100 at 55;23900;25000;400;;-40 to +180;1.55;B-PUK (DO-200AB);Single;image/diodes\93540.png;Datasheet\diodes\VS-SD2000C..L Series\VS-SD2000C..L Series.pdf;
VS-SD2000C..L Series;Enlarge;2100 at 55;23900;25000;800;;-40 to +180;1.55;B-PUK (DO-200AB);Single;image/diodes\93540.png;Datasheet\diodes\VS-SD2000C..L Series\VS-SD2000C..L Series.pdf;
VS-SD2000C..L Series;Enlarge;2100 at 55;23900;25000;1000;;-40 to +180;1.55;B-PUK (DO-200AB);Single;image/diodes\93540.png;Datasheet\diodes\VS-SD2000C..L Series\VS-SD2000C..L Series.pdf;
