Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;20.0;22.2;24.5;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;40.0;44.4;49.1;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;11.0;12.2;13.5;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;64.0;71.1;78.6;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;7.0;7.78;8.6;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;16.0;17.8;19.7;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;30.0;33.3;36.8;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;8.5;9.44;10.4;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;54.0;60.0;66.3;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;5.0;6.4;7.07;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;24.0;26.7;29.5;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN;Enlarge;TRANSZORB® TVS;1500;SMPC (TO-277A);Unidirectional;45.0;50.0;55.3;150;Yes;image/diodes/89116.png;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.pdf;Datasheet/diodes/tvs-protection/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN/SMPC5.0A thru SMPC36A, SMPC22AN thru SMPC85AN.zip
