Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
IRF830AS, IRF830AL, SiHF830AS, SiHF830AL;Enlarge;Single;I2PAK (TO-262);N;500.0;30.0;;;;;;;;;1.4;;24.0;6.3;11.0;5.0;3.1;2.0;;image/mosfets/91062.png;Datasheet/mosfets/IRF830AS, IRF830AL, SiHF830AS, SiHF830AL/IRF830AS, IRF830AL, SiHF830AS, SiHF830AL.pdf;
IRF830AS, IRF830AL, SiHF830AS, SiHF830AL;Enlarge;Single;D2PAK (TO-263);N;500.0;30.0;;;;;;;;;1.4;;24.0;6.3;11.0;5.0;3.1;2.0;;image/mosfets/91062.png;Datasheet/mosfets/IRF830AS, IRF830AL, SiHF830AS, SiHF830AL/IRF830AS, IRF830AL, SiHF830AS, SiHF830AL.pdf;
