Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG407;8:1 x 2;5.0;44.0;5.0;22.0;50.0;0.5;350.0;15.0;-69.0;SO-28 (wide);70.0;8.0;;70061;Datasheet/analog-switches/DG407/DG407.pdf;
DG407;8:1 x 2;5.0;44.0;5.0;22.0;50.0;0.5;350.0;15.0;-69.0;PLCC-28;70.0;8.0;;70061;Datasheet/analog-switches/DG407/DG407.pdf;
