Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;16.0;3500.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.68 µF;50.0;5900.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;4.0;3500.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.22 µF;35.0;15000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;10.0;3400.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.1 µF;50.0;19000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;25.0;2000.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;35.0;2900.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;6.8 µF;20.0;1900.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;6.3;1800.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;16.0;1800.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;50.0;4600.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;4.0;1800.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.33 µF;35.0;13000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;10.0;1800.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.15 µF;50.0;14000.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;25.0;1000.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
793DX-CTC3-CTC4;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;35.0;2100.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40112.png;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.pdf;Datasheet\capacitors\793DX-CTC3-CTC4\793DX-CTC3-CTC4.zip
