Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG409;4:1 x 2;5.0;36.0;5.0;20.0;40.0;0.5;150.0;20.0;-75.0;TSSOP-16;25.0;3.0;;70062;Datasheet//analog-switches/DG409\DG409.pdf;
DG409;4:1 x 2;5.0;36.0;5.0;20.0;40.0;0.5;150.0;20.0;-75.0;SO-16 (narrow) AS;25.0;3.0;;70062;Datasheet//analog-switches/DG409\DG409.pdf;
DG409;4:1 x 2;5.0;36.0;5.0;20.0;40.0;0.5;150.0;20.0;-75.0;Plastic DIP-16;25.0;3.0;;70062;Datasheet//analog-switches/DG409\DG409.pdf;
