Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
SL02;Enlarge;20;1.1;0.385;40.0;;125;SMF (DO-219AB);Single;Yes;image/diodes\85687.png;Datasheet\diodes\SL02\SL02.pdf;Datasheet\diodes\SL02\SL02.zip
