Series;Product Image;Description;Multiple Modules;Switch Module;Detent Module;Special Electrical Laws;Sealing Level;Lifespan;Image path;Datasheet part;3d model part
PE60;Enlarge;Power Panel 6 W Potentiometer;No;;;A: linear, L: logarithmic, F: reverse logarithmic;IP 67;25K cycles;image/potentiometers/51005.png;Datasheet\/potentiometers/PE60\PE60.pdf;Datasheet\/potentiometers/PE60\PE60.zip
