Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-50RIA Series;Enlarge;50.0;94.0;80.0;200;1430.0;1490.0;1.60 at 157;-40 to +125;200.0;TO-65 (TO-208AC);Single SCR;image/thyristors/93711.png;Datasheet/thyristors/phase-control-discrete/VS-50RIA Series/VS-50RIA Series.pdf;
VS-50RIA Series;Enlarge;50.0;94.0;80.0;100;1430.0;1490.0;1.60 at 157;-40 to +125;200.0;TO-65 (TO-208AC);Single SCR;image/thyristors/93711.png;Datasheet/thyristors/phase-control-discrete/VS-50RIA Series/VS-50RIA Series.pdf;
VS-50RIA Series;Enlarge;50.0;94.0;80.0;400;1430.0;1490.0;1.60 at 157;-40 to +125;200.0;TO-65 (TO-208AC);Single SCR;image/thyristors/93711.png;Datasheet/thyristors/phase-control-discrete/VS-50RIA Series/VS-50RIA Series.pdf;
VS-50RIA Series;Enlarge;50.0;94.0;80.0;600;1430.0;1490.0;1.60 at 157;-40 to +125;200.0;TO-65 (TO-208AC);Single SCR;image/thyristors/93711.png;Datasheet/thyristors/phase-control-discrete/VS-50RIA Series/VS-50RIA Series.pdf;
VS-50RIA Series;Enlarge;50.0;94.0;80.0;800;1430.0;1490.0;1.60 at 157;-40 to +125;200.0;TO-65 (TO-208AC);Single SCR;image/thyristors/93711.png;Datasheet/thyristors/phase-control-discrete/VS-50RIA Series/VS-50RIA Series.pdf;
VS-50RIA Series;Enlarge;50.0;94.0;80.0;1000;1430.0;1490.0;1.60 at 157;-40 to +125;200.0;TO-65 (TO-208AC);Single SCR;image/thyristors/93711.png;Datasheet/thyristors/phase-control-discrete/VS-50RIA Series/VS-50RIA Series.pdf;
VS-50RIA Series;Enlarge;50.0;94.0;80.0;1200;1430.0;1490.0;1.60 at 157;-40 to +125;200.0;TO-65 (TO-208AC);Single SCR;image/thyristors/93711.png;Datasheet/thyristors/phase-control-discrete/VS-50RIA Series/VS-50RIA Series.pdf;
