Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410161D;Polypropylene;AC & Pulse;Radial Boxed;100nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410161;Polypropylene;AC & Pulse;Radial Boxed;100nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410161W;Polypropylene;AC & Pulse;Radial Boxed;100nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410164D;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410165W;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410165G;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410165F;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410165D;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410165;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410164W;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410161F;Polypropylene;AC & Pulse;Radial Boxed;100nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410164F;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410161G;Polypropylene;AC & Pulse;Radial Boxed;100nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410164;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410163W;Polypropylene;AC & Pulse;Radial Boxed;100nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410163G;Polypropylene;AC & Pulse;Radial Boxed;100nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410163F;Polypropylene;AC & Pulse;Radial Boxed;100nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410163D;Polypropylene;AC & Pulse;Radial Boxed;100nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410163;Polypropylene;AC & Pulse;Radial Boxed;100nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837410164G;Polypropylene;AC & Pulse;Radial Boxed;100nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310161W;Polypropylene;AC & Pulse;Radial Boxed;10nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310164F;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310161D;Polypropylene;AC & Pulse;Radial Boxed;10nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310161G;Polypropylene;AC & Pulse;Radial Boxed;10nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310163;Polypropylene;AC & Pulse;Radial Boxed;10nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310163D;Polypropylene;AC & Pulse;Radial Boxed;10nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310163G;Polypropylene;AC & Pulse;Radial Boxed;10nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310161F;Polypropylene;AC & Pulse;Radial Boxed;10nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310161;Polypropylene;AC & Pulse;Radial Boxed;10nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310164D;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310163F;Polypropylene;AC & Pulse;Radial Boxed;10nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310164G;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310164W;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310165;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310165D;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310165F;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310165G;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310165W;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310164;Polypropylene;AC & Pulse;Radial Boxed;10nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837310163W;Polypropylene;AC & Pulse;Radial Boxed;10nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315161;Polypropylene;AC & Pulse;Radial Boxed;15nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315164W;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315161D;Polypropylene;AC & Pulse;Radial Boxed;15nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315163F;Polypropylene;AC & Pulse;Radial Boxed;15nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315163;Polypropylene;AC & Pulse;Radial Boxed;15nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315163D;Polypropylene;AC & Pulse;Radial Boxed;15nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315165D;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315161W;Polypropylene;AC & Pulse;Radial Boxed;15nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315161G;Polypropylene;AC & Pulse;Radial Boxed;15nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315165W;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315163G;Polypropylene;AC & Pulse;Radial Boxed;15nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315163W;Polypropylene;AC & Pulse;Radial Boxed;15nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315164;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315165;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315164F;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315164G;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315165G;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315164D;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315165F;Polypropylene;AC & Pulse;Radial Boxed;15nF;5;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837315161F;Polypropylene;AC & Pulse;Radial Boxed;15nF;1;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
MKP1837;Enlarge;MKP1837 - Precision MKP;MKP1837322163G;Polypropylene;AC & Pulse;Radial Boxed;22nF;3;Vdc;160;5.0;image/capacitors\26017.png;Datasheet\capacitors\MKP1837\MKP1837.pdf;
