Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-016N002C-BPP5N00000;character;16 x 2 characters;85.0 x 36.0 x 10.0 (max.);66.0 x 16.0;2.95 x 5.55;0.55 x 0.65;0.60 x 0.70;1/16;OLED-0010;-;-;-;Yes;-;37773;Datasheet/displays/OLED-016N002C-BPP5N00000\OLED-016N002C-BPP5N00000.pdf;
