Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237016125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;50;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237018125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;50;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237019125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;50;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237076125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;50;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237075125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;50;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237012125;Polyester;DC;Radial Boxed;1,2µF;5;Vdc;50;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237011125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;50;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237015125;Polyester;DC;Radial Boxed;1,2µF;10;Vdc;50;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237022122;Polyester;DC;Radial Boxed;1,2nF;5;Vdc;100;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237085122;Polyester;DC;Radial Boxed;1,2nF;10;Vdc;100;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237086122;Polyester;DC;Radial Boxed;1,2nF;5;Vdc;100;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237021122;Polyester;DC;Radial Boxed;1,2nF;10;Vdc;100;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237025122;Polyester;DC;Radial Boxed;1,2nF;10;Vdc;100;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237028122;Polyester;DC;Radial Boxed;1,2nF;10;Vdc;100;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237026122;Polyester;DC;Radial Boxed;1,2nF;5;Vdc;100;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
MKT370;Enlarge;MKT370 - AEC-Q200 Gen. Purpose 5mm Lead Space;BFC237029122;Polyester;DC;Radial Boxed;1,2nF;5;Vdc;100;5.0;image/capacitors\28108.png;Datasheet\capacitors\MKT370\MKT370.pdf;
