Part Number;Product Image;Package;Output;Load voltage (max.)(V);Load current (max.)(mA);I Fon (max.)(mA);R ON (max.)(Ω);R OFF (typ.)(GΩ);Turn-on time max.(ms);Turn-off time max.(ms);VISOmax.VRMS(V);Safety Standard;Image path;Datasheet part;3d model part
LH1546AT, LH1546AABTR;Enlarge;SMD-6, DIP-6;1 Form A;350.0;200.0;2.0;35.0;5000.0;3.0;3.0;5300;UL, cUL, BSI, FIMKO;image/solid-state-relays/83838.png;Datasheet\/solid-state-relays/LH1546AT, LH1546AABTR\LH1546AT, LH1546AABTR.pdf;Datasheet\/solid-state-relays/LH1546AT, LH1546AABTR\LH1546AT, LH1546AABTR.zip
