Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;10.0;7500.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;4.0;7500.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1.5 µF;10.0;14000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.68 µF;25.0;20000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;6.3;7000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;16.0;12000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;10.0;10000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;220 µF;4.0;7000.0;3.20 x 1.60 x 1 (A0);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;10.0;10000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;25.0;10000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;6.3;5500.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;16.0;12000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;10.0;5000.0;3.20 x 1.60 x 1 (A0);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;6.3;5000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;10.0;6000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;4.0;5000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;6.3;7500.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.68 µF;20.0;20000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;10.0;;3.20 x 1.60 x 1.2 (A2);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;6.3;6000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;10.0;5000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
TL8;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;4.0;4000.0;2.00 x 1.25 x 0.9 (W9);image/capacitors\40156.png;Datasheet\capacitors\TL8\TL8.pdf;
