Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VS-48CTQ060S-M3;Enlarge;60;2 x 20;0.58;1000.0;89 at 125 °C;150;D2PAK (TO-263AB);Common cathode;No;image/diodes\96279.png;Datasheet\diodes\VS-48CTQ060S-M3\VS-48CTQ060S-M3.pdf;
