Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VSSB3L6S-M3;Enlarge;60;3;0.42;80.0;;150;SMB (DO-214AA);Single;No;image/diodes\89232.png;Datasheet\diodes\VSSB3L6S-M3\VSSB3L6S-M3.pdf;Datasheet\diodes\VSSB3L6S-M3\VSSB3L6S-M3.zip
