Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP39336;Enlarge;TVCast;6.8 W x 2.6 H x 5.3 D;36;AGC3;26.0;0.1;± 45;0.35;1, 4 = GND, 2 = VS, 3 = OUT;MCIR;Remote control;Leaded;image/ir-receiver-modules/82734.png;Datasheet\/ir-receiver-modules/TSOP39336\TSOP39336.pdf;Datasheet\/ir-receiver-modules/TSOP39336\TSOP39336.zip
TSOP39336;Enlarge;TVCast;6.8 W x 2.6 H x 5.3 D;36;AGC3;26.0;0.1;± 45;0.35;1, 4 = GND, 2 = VS, 3 = OUT;RCMM;Remote control;Leaded;image/ir-receiver-modules/82734.png;Datasheet\/ir-receiver-modules/TSOP39336\TSOP39336.pdf;Datasheet\/ir-receiver-modules/TSOP39336\TSOP39336.zip
