Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
70;Enlarge;"1 1/4"" Rectangular Multi-Turn Cermet Trimmer";Through-hole;Multi turn;10;2 M;image/trimmers/57076.png;Datasheet\/trimmers/70\70.pdf;
