Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
WKO470MCPCF0KR;Enlarge;EMI Suppression Capacitor, Ceramic Disc, Class X1, 440 VAC, Class Y2, 300 VAC;440  (X1) 300  (Y2);47.0;N750;7.5 mm / 0.300 inch;Bulk;Straight;image\capacitors\22204.png;Datasheet\capacitors\WKO470MCPCF0KR\WKO470MCPCF0KR.pdf;Datasheet\capacitors\WKO470MCPCF0KR\WKO470MCPCF0KR.zip
