Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-VSKEF500/06PbF;Enlarge;772;90;600;4500;1.25 at 250;-40 to +175;0.11;104;INT-A-PAK;Single diode;Isolated;image\modules\95892.png;Datasheet\modules\VS-VSKEF500/06PbF\VS-VSKEF500/06PbF.pdf;
