Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
SS2PH9;Enlarge;90;2;0.62;50.0;;175;SMP (DO-220AA);Single;Yes;image/diodes\84682.png;Datasheet\diodes\SS2PH9\SS2PH9.pdf;Datasheet\diodes\SS2PH9\SS2PH9.zip
